gid;nom_parc;n_parcel;id_zde;id_parc;id_mat;numero;x_pc;y_pc;etat_icpe;etat_mat;en_service;date_prod;date_demol;id_poste;id_au;ht_max;ht_mat;ht_nacelle;diam_rotor;precis_pos;sys_coord;srce_geom;alt_base;PU_NOMINAL;DATE_REAL;POSTSRCE;ETAT_AU;LEG_MAT;TYPE_EOL;NOM_COM;INSEE_COM;FUSION_COM;COMORIGINE;fid;ID_PC;ID_MAP;ID_S3IC;ID_EOL;MANDATAIRE;TYPE_ETAT;PUISSANCE;ALTITUDE_B;ALTITUDE_S;DEPT;EPSG;X;Y;etat_proce;etat_eolie;INSEE;STATUT;idMat;idParc;codeCom;libCom;codeDep;modele;hauteur;sourceGeom;Xlamb93;Ylamb93;gml_id;x_icpe;y_icpe;d_service;e_adm_mat;n_parc;n_commune;obs;xcoord;ycoord;i_mat_anc;i_parc_anc;i_pc_anc;c_mat_diff;n_mat_diff;departemen;communes;geo_point_;layer
2247;Null;Null;24_2802;28_0005D;28_0005D_02;Null;610751.85;6805021.37;Null;CO;OUI;19/07/2017;Null;Null;Null;140;NaN;NaN;80;M;Null;Permis de construire;NaN;3.3;Null;Null;Null;Null;Null;Null;Null;Null;Null;747;282151000009;512;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2248;Null;Null;Null;28_0005D;28_0005D_05;Null;609501.59;6805376.57;Null;CO;OUI;19/07/2017;Null;Null;Null;140;NaN;NaN;80;M;Null;Permis de construire;NaN;3.3;Null;Null;Null;Null;Null;Null;Null;Null;Null;748;282151000006;515;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2249;Null;Null;Null;36_0010;36_0010_02;Null;629913.64;6653124.39;Null;CO;OUI;13/05/2009;Null;Null;Null;145;100;NaN;90;M;Null;Permis de construire;NaN;2.5;Null;Null;Null;Null;Null;Null;Null;Null;Null;754;19505H0101;706;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2250;Null;36194000ZP0048;Null;36_0003;36_0003_03;Null;574630.74;6646730.91;Null;CO;OUI;20/10/2009;Null;Null;Null;140;100;NaN;80;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;755;"1;9404E+081";743;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2251;Null;Null;Null;36_0011;36_0011_04;Null;630032.44;6654200.82;Null;CO;OUI;13/05/2009;Null;Null;Null;145;100;NaN;90;M;Null;Permis de construire;NaN;2.4;Null;Null;Null;Null;Null;Null;Null;Null;Null;756;19505H0100;866;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2252;Null;Null;24_1807;18_0014;18_0014_03;Null;631177.3;6665737.2;Null;CO;OUI;20/03/2015;Null;Null;Null;150;NaN;NaN;NaN;M;Null;Permis de construire;NaN;2.4;Null;Null;Null;Null;Null;Null;Null;Null;Null;759;180441010004;59;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2253;Null;XE 52;24_4503;45_0010;45_0010_04;Null;637300.56;6791388.2;Null;CO;OUI;11/06/2010;Null;Null;Null;140;90;95;100;M;Null;Permis de construire;NaN;3;Null;Null;Null;Null;Null;Null;Null;Null;Null;760;045-162-07YP002;1323;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2254;Null;XE 18;24_4503;45_0014;45_0014_04;Null;636542.61;6791781.88;Null;CO;OUI;22/05/2010;Null;Null;Null;140;90;95;100;M;Null;Permis de construire;NaN;3;Null;Null;Null;Null;Null;Null;Null;Null;Null;761;045-162-07YP002;1208;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2255;Null;Null;Null;18_0008;18_0008_05;Null;636043.36;6645192.03;Null;CO;OUI;25/07/2011;Null;Null;Null;150;NaN;NaN;NaN;M;Null;Permis de construire;NaN;2.4;Null;Null;Null;Null;Null;Null;Null;Null;Null;762;PC13707D0002;5;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2256;Null;Null;Null;18_0008;18_0008_03;Null;636216.27;6644406.74;Null;CO;OUI;25/07/2011;Null;Null;Null;150;NaN;NaN;NaN;M;Null;Permis de construire;NaN;2.4;Null;Null;Null;Null;Null;Null;Null;Null;Null;763;PC13707D0002;3;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2257;Null;Null;Null;18_0008;18_0008_02;Null;636610.29;6644663.53;Null;CO;OUI;25/07/2011;Null;Null;Null;150;NaN;NaN;NaN;M;Null;Permis de construire;NaN;2.4;Null;Null;Null;Null;Null;Null;Null;Null;Null;764;PC13707D0002;2;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2258;Null;ZT 08;24_4506;45_0014;45_0014_02;Null;636133.5;6791996.78;Null;CO;OUI;22/05/2010;Null;Null;Null;140;90;95;100;M;Null;Permis de construire;NaN;3;Null;Null;Null;Null;Null;Null;Null;Null;Null;765;045-080-07YP004;1206;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2259;Null;Null;24_1807;18_0002;18_0002_05;Null;637420.45;6672954.11;Null;CO;OUI;16/08/2011;Null;Null;Null;145;NaN;NaN;NaN;M;Null;Permis de construire;NaN;2.4;Null;Null;Null;Null;Null;Null;Null;Null;Null;766;PC19005N0012;37;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2260;Null;Null;24_1807;18_0002;18_0002_01;Null;637497.82;6672515.45;Null;CO;OUI;16/08/2011;Null;Null;Null;145;NaN;NaN;NaN;M;Null;Permis de construire;NaN;2.4;Null;Null;Null;Null;Null;Null;Null;Null;Null;767;PC19005N0012;33;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2261;Null;XL 1;Null;45_0005;45_0005_04;Null;641631.7;6788684.65;Null;CO;OUI;27/12/2007;Null;Null;Null;122;78;80;80;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;768;045-253-050-P004;1193;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2262;Null;XL 2;Null;45_0005;45_0005_05;Null;641833.61;6788512.03;Null;CO;OUI;27/12/2007;Null;Null;Null;122;78;80;80;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;769;045-253-050-P004;1194;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2263;Null;XL 49;Null;45_0005;45_0005_02;Null;642282.2;6788141.1;Null;CO;OUI;27/12/2007;Null;Null;Null;122;78;80;80;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;770;045-253-050-P004;1191;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2264;Null;ZD11-12;Null;36_0032;36_0032_02;Null;619755.426;6634082.813;Null;CO;OUI;04/11/2017;Null;Null;Null;181;125;NaN;136;M;Null;Arrêté ICPE;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;771;00311N0007;786;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2265;Null;B242;Null;36_0033;36_0033_02;Null;620406.989;6621320.459;Null;CO;OUI;15/06/2018;Null;Null;Null;150;94;NaN;112;M;Null;Arrêté ICPE;NaN;3;Null;Null;Null;Null;Null;Null;Null;Null;Null;772;18411S0003;774;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2266;Null;G100;Null;36_0033;36_0033_04;Null;621187.987;6621513.762;Null;CO;OUI;15/06/2018;Null;Null;Null;150;94;NaN;112;M;Null;Arrêté ICPE;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;773;18411S0004;776;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2267;Null;G190;Null;36_0033;36_0033_09;Null;621908.708;6622026.314;Null;CO;OUI;15/06/2018;Null;Null;Null;150;94;NaN;112;M;Null;Arrêté ICPE;NaN;3;Null;Null;Null;Null;Null;Null;Null;Null;Null;776;18411S0005;779;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2268;Null;G184;Null;36_0033;36_0033_08;Null;621913.237;6622447.941;Null;CO;OUI;15/06/2018;Null;Null;Null;150;94;NaN;112;M;Null;Arrêté ICPE;NaN;3;Null;Null;Null;Null;Null;Null;Null;Null;Null;777;18411S0005;778;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2269;Null;G36;Null;36_0033;36_0033_07;Null;621924.389;6622944.453;Null;CO;OUI;15/06/2018;Null;Null;Null;150;94;NaN;112;M;Null;Arrêté ICPE;NaN;3;Null;Null;Null;Null;Null;Null;Null;Null;Null;778;18011S0015;772;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2270;Null;Null;Null;28_0004A;28_0004A_01;Null;596849.96;6781397.04;Null;CO;OUI;05/10/2006;Null;Null;Null;130;NaN;NaN;NaN;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;780;108030016;301;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2271;Null;Null;Null;28_0004B;28_0004B_05;Null;597861.17;6780918.28;Null;CO;OUI;21/08/2006;Null;Null;Null;130;NaN;NaN;NaN;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;781;1900300032;343;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2272;Null;Null;Null;28_0004E;28_0004E_05;Null;598232.47;6781079.77;Null;CO;OUI;13/09/2006;Null;Null;Null;130;NaN;NaN;NaN;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;782;1900300021;377;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2273;Null;Null;Null;28_0004C;28_0004C_03;Null;598282;6781601.55;Null;CO;OUI;06/09/2006;Null;Null;Null;130;NaN;NaN;NaN;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;783;108030022;347;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2274;Null;36230000ZV0089;24_3607;36_0006;36_0006_02;Null;609293.35;6660803.59;Null;CO;OUI;24/09/2010;Null;Null;Null;140;90;NaN;100;M;Null;Permis de construire;NaN;3;Null;Null;Null;Null;Null;Null;Null;Null;Null;784;23005H0200;824;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2275;Null;Null;Null;28_0004A;28_0004A_04;Null;597591.58;6779401.44;Null;CO;OUI;05/10/2006;Null;Null;Null;130;NaN;NaN;NaN;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;785;1900300027;304;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2276;Null;ZC 30;Null;45_0001C;45_0001C_04;Null;598375.88;6769787.06;Null;CO;OUI;18/04/2006;Null;Null;Null;125;78;82;90;M;Null;Permis de construire;NaN;2.3;Null;Null;Null;Null;Null;Null;Null;Null;Null;786;045-326-02-P008;1174;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2277;Null;Null;24_2802;28_0074;28_0074_01;Null;607474.97;6803763.49;Null;CO;OUI;12/12/2012;Null;Null;Null;130;NaN;NaN;NaN;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;787;3130900001;449;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2278;Null;ZK 70;Null;36_0034;36_0034_01;Null;610962.238;6666685.2;Null;CO;OUI;15/01/2018;Null;Null;Null;150;93;NaN;114;M;Null;Dossier ICPE;NaN;3.2;Null;Null;Null;Null;Null;Null;Null;Null;Null;788;PC03617012N0002;878;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2279;Null;ZE12;Null;36_0032;36_0032_04;Null;618776.459;6635069.239;Null;CO;OUI;04/11/2017;Null;Null;Null;181;125;NaN;136;M;Null;Arrêté ICPE;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;789;24811N0002;788;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2280;Null;ZR25;Null;36_0043;36_0043_01;Null;615915;6659163;Null;CO;OUI;01/03/2019;Null;Null;Null;150;91;NaN;117;M;Null;Dossier ICPE;NaN;3;Null;Null;Null;Null;Null;Null;Null;Null;Null;790;03615213N0002;897;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2281;Null;Null;Null;45_0013;HR45_0013_08;Null;669592.93;6781518.18;Null;CO;OUI;Null;Null;Null;Null;125;78;80;90;M;Null;Null;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;792;Null;1474;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2282;Null;Null;Null;28_0005C;28_0005C_01;Null;610974.98;6805371.27;Null;CO;OUI;25/08/2006;Null;Null;Null;140;NaN;NaN;80;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;794;215030030;529;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2283;Null;Null;Null;28_0004E;28_0004E_03;Null;598851.04;6782934.42;Null;CO;OUI;13/09/2006;Null;Null;Null;130;NaN;NaN;NaN;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;795;108030017;375;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2284;Null;Null;24_4506;45_0006;45_0006_01;Null;626823.38;6783451.26;Null;CO;OUI;30/04/2008;Null;Null;Null;120;NaN;NaN;80;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;805;045-025-050P005;1195;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2285;Null;Null;24_4506;45_0006;45_0006_04;Null;627007;6782762.61;Null;CO;OUI;30/04/2008;Null;Null;Null;120;NaN;NaN;80;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;806;045-025-050P005;1198;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2286;Null;Null;24_4506;45_0006;45_0006_02;Null;626882.13;6783221.27;Null;CO;OUI;30/04/2008;Null;Null;Null;120;NaN;NaN;80;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;807;045-025-050P005;1196;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2287;Null;Null;24_4506;45_0006;45_0006_03;Null;626944.23;6782994.03;Null;CO;OUI;30/04/2008;Null;Null;Null;120;NaN;NaN;80;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;808;045-025-050P005;1197;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2288;Null;Null;24_1807;18_0003B;18_0003B_02;Null;640903;6666688;Null;CO;OUI;03/01/2011;Null;Null;Null;145;NaN;NaN;NaN;M;Null;Permis de construire;NaN;2.5;Null;Null;Null;Null;Null;Null;Null;Null;Null;813;PC1823705D0012;48;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2289;Null;Null;Null;28_0007;28_0007_01;Null;609625.8;6815536.74;Null;CO;OUI;30/06/2006;Null;Null;Null;130;NaN;NaN;NaN;M;Null;Permis de construire;NaN;2;Null;Null;Null;Null;Null;Null;Null;Null;Null;814;3170400002;182;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2290;Null;ZD5;Null;28_0080;28_0080_01;Null;623684;6803890;Null;CO;OUI;01/12/2017;Null;Null;Null;149.9;102.3;NaN;92;M;Null;Dossier ICPE;144;2.35;Null;Null;Null;Null;Null;Null;Null;Null;Null;815;281831400004;587;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2291;Null;ZV3;Null;28_0080;28_0080_02;Null;623567;6804187;Null;CO;OUI;01/12/2017;Null;Null;Null;149.9;102.3;NaN;92;M;Null;Dossier ICPE;144;2.35;Null;Null;Null;Null;Null;Null;Null;Null;Null;816;281831400005;588;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2292;Null;ZV1;Null;28_0080;28_0080_03;Null;623462;6804555;Null;CO;OUI;01/12/2017;Null;Null;Null;149.9;102.3;NaN;92;M;Null;Dossier ICPE;145;2.35;Null;Null;Null;Null;Null;Null;Null;Null;Null;817;281831400005;589;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2293;Null;ZS11;Null;28_0080;28_0080_04;Null;623361;6804893;Null;CO;OUI;01/12/2017;Null;Null;Null;149.9;102.3;NaN;92;M;Null;Dossier ICPE;144;2.35;Null;Null;Null;Null;Null;Null;Null;Null;Null;818;281831400007;590;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2294;Null;ZI43;Null;36_0046;36_0046_02;Null;617072;6635686;Null;CO;OUI;29/08/2018;Null;Null;Null;180;117;NaN;126;M;Null;Arrêté ICPE;NaN;3.3;Null;Null;Null;Null;Null;Null;Null;Null;Null;819;03624814N0001;928;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2295;Null;41244000ZS0033;Null;41_0002;41_0002_05;Null;577257.06;6758449.68;Null;CO;OUI;01/12/2006;Null;Null;Null;100;NaN;NaN;NaN;M;Null;Permis de construire;127;2.35;Null;Null;Null;Null;Null;Null;Null;Null;Null;820;PC4114103A0004;1100;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
2296;Null;ZI43;Null;36_0046;36_0046_01;Null;616857;6635766;Null;CO;OUI;29/08/2018;Null;Null;Null;180;117;NaN;126;M;Null;Arrêté ICPE;NaN;3.3;Null;Null;Null;Null;Null;Null;Null;Null;Null;821;03624814N0001;927;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_centre
